id_sector,id_subsector,subsector,id_energy_carrier,energy_carrier,year,unit,id_end_use,end_use,id_end_use_level2,end_use_level2,value
3,33,construction,2,Kraftstoff,2021,kWh,4,domestic hot water,4,hot_water,0
3,33,construction,2,Kraftstoff,2021,kWh,1,appliance,5,process_heating,0
3,33,construction,2,Kraftstoff,2021,kWh,3,space heating,6,space_heating,0
3,33,construction,2,Kraftstoff,2021,kWh,1,appliance,7,process_cooling,0
3,33,construction,2,Kraftstoff,2021,kWh,2,space cooling,8,space_cooling,0
3,33,construction,8,Heizöl,2021,kWh,1,appliance,1,lighting,0
3,33,construction,8,Heizöl,2021,kWh,1,appliance,2,ICT,0
3,33,construction,8,Heizöl,2021,kWh,1,appliance,3,mechanical_energy,0
3,33,construction,8,Heizöl,2021,kWh,4,domestic hot water,4,hot_water,6726726.803
3,33,construction,8,Heizöl,2021,kWh,1,appliance,5,process_heating,0
3,33,construction,8,Heizöl,2021,kWh,3,space heating,6,space_heating,1658363669
3,33,construction,8,Heizöl,2021,kWh,1,appliance,7,process_cooling,0
3,33,construction,8,Heizöl,2021,kWh,2,space cooling,8,space_cooling,0
3,33,construction,9,Flüssiggas,2021,kWh,1,appliance,1,lighting,0
3,33,construction,9,Flüssiggas,2021,kWh,1,appliance,2,ICT,0
3,33,construction,9,Flüssiggas,2021,kWh,1,appliance,3,mechanical_energy,0
3,33,construction,9,Flüssiggas,2021,kWh,4,domestic hot water,4,hot_water,0
3,33,construction,9,Flüssiggas,2021,kWh,1,appliance,5,process_heating,0
3,33,construction,9,Flüssiggas,2021,kWh,3,space heating,6,space_heating,1349297696
3,33,construction,9,Flüssiggas,2021,kWh,1,appliance,7,process_cooling,0
3,33,construction,9,Flüssiggas,2021,kWh,2,space cooling,8,space_cooling,0
3,33,construction,6,Erdgas,2021,kWh,1,appliance,1,lighting,0
3,33,construction,6,Erdgas,2021,kWh,1,appliance,2,ICT,0
3,33,construction,6,Erdgas,2021,kWh,1,appliance,3,mechanical_energy,0
3,33,construction,6,Erdgas,2021,kWh,4,domestic hot water,4,hot_water,308892314.6
3,33,construction,6,Erdgas,2021,kWh,1,appliance,5,process_heating,4852522.686
3,33,construction,6,Erdgas,2021,kWh,3,space heating,6,space_heating,3063102136
3,33,construction,6,Erdgas,2021,kWh,1,appliance,7,process_cooling,0
3,33,construction,6,Erdgas,2021,kWh,2,space cooling,8,space_cooling,0
3,33,construction,12,Biomasse,2021,kWh,1,appliance,1,lighting,0
3,33,construction,12,Biomasse,2021,kWh,1,appliance,2,ICT,0
3,33,construction,12,Biomasse,2021,kWh,1,appliance,3,mechanical_energy,0
3,33,construction,12,Biomasse,2021,kWh,4,domestic hot water,4,hot_water,54795081.84
3,33,construction,12,Biomasse,2021,kWh,1,appliance,5,process_heating,0
3,33,construction,12,Biomasse,2021,kWh,3,space heating,6,space_heating,2780687192
3,33,construction,12,Biomasse,2021,kWh,1,appliance,7,process_cooling,0
3,33,construction,12,Biomasse,2021,kWh,2,space cooling,8,space_cooling,0
3,33,construction,14,erneuerbare Energien,2021,kWh,1,appliance,1,lighting,0
3,33,construction,14,erneuerbare Energien,2021,kWh,1,appliance,2,ICT,0
3,33,construction,14,erneuerbare Energien,2021,kWh,1,appliance,3,mechanical_energy,0
3,33,construction,14,erneuerbare Energien,2021,kWh,4,domestic hot water,4,hot_water,89141713.55
3,33,construction,14,erneuerbare Energien,2021,kWh,1,appliance,5,process_heating,2923233.24
3,33,construction,14,erneuerbare Energien,2021,kWh,3,space heating,6,space_heating,1380545423
3,33,construction,14,erneuerbare Energien,2021,kWh,1,appliance,7,process_cooling,0
3,33,construction,14,erneuerbare Energien,2021,kWh,2,space cooling,8,space_cooling,0
3,33,construction,13,Fernwärme,2021,kWh,1,appliance,1,lighting,0
3,33,construction,13,Fernwärme,2021,kWh,1,appliance,2,ICT,0
3,33,construction,13,Fernwärme,2021,kWh,1,appliance,3,mechanical_energy,0
3,33,construction,13,Fernwärme,2021,kWh,4,domestic hot water,4,hot_water,10168734.62
3,33,construction,13,Fernwärme,2021,kWh,1,appliance,5,process_heating,0
3,33,construction,13,Fernwärme,2021,kWh,3,space heating,6,space_heating,28456723.49
3,33,construction,13,Fernwärme,2021,kWh,1,appliance,7,process_cooling,0
3,33,construction,13,Fernwärme,2021,kWh,2,space cooling,8,space_cooling,0
3,33,construction,1,Strom,2021,kWh,1,appliance,1,lighting,3176266483
3,33,construction,1,Strom,2021,kWh,1,appliance,2,ICT,986900232.3
3,33,construction,1,Strom,2021,kWh,1,appliance,3,mechanical_energy,392607624.6
3,33,construction,1,Strom,2021,kWh,4,domestic hot water,4,hot_water,15177376.27
3,33,construction,1,Strom,2021,kWh,1,appliance,5,process_heating,22704366.04
3,33,construction,1,Strom,2021,kWh,3,space heating,6,space_heating,105208751.1
3,33,construction,1,Strom,2021,kWh,1,appliance,7,process_cooling,54229011.45
3,33,construction,1,Strom,2021,kWh,2,space cooling,8,space_cooling,98112848.59
3,34,retail_wholesale,3,Kohle,2021,kWh,1,appliance,1,lighting,0
3,34,retail_wholesale,3,Kohle,2021,kWh,1,appliance,2,ICT,0
3,34,retail_wholesale,3,Kohle,2021,kWh,1,appliance,3,mechanical_energy,0
3,34,retail_wholesale,3,Kohle,2021,kWh,4,domestic hot water,4,hot_water,0
3,34,retail_wholesale,3,Kohle,2021,kWh,1,appliance,5,process_heating,0
3,34,retail_wholesale,3,Kohle,2021,kWh,3,space heating,6,space_heating,0
3,34,retail_wholesale,3,Kohle,2021,kWh,1,appliance,7,process_cooling,0
3,34,retail_wholesale,3,Kohle,2021,kWh,2,space cooling,8,space_cooling,0
3,34,retail_wholesale,2,Kraftstoff,2021,kWh,1,appliance,1,lighting,0
3,34,retail_wholesale,2,Kraftstoff,2021,kWh,1,appliance,2,ICT,0
3,34,retail_wholesale,2,Kraftstoff,2021,kWh,1,appliance,3,mechanical_energy,0
3,34,retail_wholesale,2,Kraftstoff,2021,kWh,4,domestic hot water,4,hot_water,0
3,34,retail_wholesale,2,Kraftstoff,2021,kWh,1,appliance,5,process_heating,0
3,34,retail_wholesale,2,Kraftstoff,2021,kWh,3,space heating,6,space_heating,0
3,34,retail_wholesale,2,Kraftstoff,2021,kWh,1,appliance,7,process_cooling,0
3,34,retail_wholesale,2,Kraftstoff,2021,kWh,2,space cooling,8,space_cooling,0
3,34,retail_wholesale,8,Heizöl,2021,kWh,1,appliance,1,lighting,0
3,34,retail_wholesale,8,Heizöl,2021,kWh,1,appliance,2,ICT,0
3,34,retail_wholesale,8,Heizöl,2021,kWh,1,appliance,3,mechanical_energy,0
3,34,retail_wholesale,8,Heizöl,2021,kWh,4,domestic hot water,4,hot_water,28272389.13
3,34,retail_wholesale,8,Heizöl,2021,kWh,1,appliance,5,process_heating,0
3,34,retail_wholesale,8,Heizöl,2021,kWh,3,space heating,6,space_heating,6543158935
3,34,retail_wholesale,8,Heizöl,2021,kWh,1,appliance,7,process_cooling,0
3,34,retail_wholesale,8,Heizöl,2021,kWh,2,space cooling,8,space_cooling,0
3,34,retail_wholesale,9,Flüssiggas,2021,kWh,1,appliance,1,lighting,0
3,34,retail_wholesale,9,Flüssiggas,2021,kWh,1,appliance,2,ICT,0
3,34,retail_wholesale,9,Flüssiggas,2021,kWh,1,appliance,3,mechanical_energy,0
3,34,retail_wholesale,9,Flüssiggas,2021,kWh,4,domestic hot water,4,hot_water,0
3,34,retail_wholesale,9,Flüssiggas,2021,kWh,1,appliance,5,process_heating,0
3,34,retail_wholesale,9,Flüssiggas,2021,kWh,3,space heating,6,space_heating,3227824549
3,34,retail_wholesale,9,Flüssiggas,2021,kWh,1,appliance,7,process_cooling,0
3,34,retail_wholesale,9,Flüssiggas,2021,kWh,2,space cooling,8,space_cooling,0
3,34,retail_wholesale,6,Erdgas,2021,kWh,1,appliance,1,lighting,0
3,34,retail_wholesale,6,Erdgas,2021,kWh,1,appliance,2,ICT,0
3,34,retail_wholesale,6,Erdgas,2021,kWh,1,appliance,3,mechanical_energy,0
3,34,retail_wholesale,6,Erdgas,2021,kWh,4,domestic hot water,4,hot_water,681037443.9
3,34,retail_wholesale,6,Erdgas,2021,kWh,1,appliance,5,process_heating,15644188.53
3,34,retail_wholesale,6,Erdgas,2021,kWh,3,space heating,6,space_heating,16188704996
3,34,retail_wholesale,6,Erdgas,2021,kWh,1,appliance,7,process_cooling,0
3,34,retail_wholesale,6,Erdgas,2021,kWh,2,space cooling,8,space_cooling,0
3,34,retail_wholesale,12,Biomasse,2021,kWh,1,appliance,1,lighting,0
3,34,retail_wholesale,12,Biomasse,2021,kWh,1,appliance,2,ICT,0
3,34,retail_wholesale,12,Biomasse,2021,kWh,1,appliance,3,mechanical_energy,0
3,34,retail_wholesale,12,Biomasse,2021,kWh,4,domestic hot water,4,hot_water,15381783.11
3,34,retail_wholesale,12,Biomasse,2021,kWh,1,appliance,5,process_heating,0
3,34,retail_wholesale,12,Biomasse,2021,kWh,3,space heating,6,space_heating,68708820.41
3,34,retail_wholesale,12,Biomasse,2021,kWh,1,appliance,7,process_cooling,0
3,34,retail_wholesale,12,Biomasse,2021,kWh,2,space cooling,8,space_cooling,0
3,34,retail_wholesale,14,erneuerbare Energien,2021,kWh,1,appliance,1,lighting,0
3,34,retail_wholesale,14,erneuerbare Energien,2021,kWh,1,appliance,2,ICT,0
3,34,retail_wholesale,14,erneuerbare Energien,2021,kWh,1,appliance,3,mechanical_energy,0
3,34,retail_wholesale,14,erneuerbare Energien,2021,kWh,4,domestic hot water,4,hot_water,15910526.53
3,34,retail_wholesale,14,erneuerbare Energien,2021,kWh,1,appliance,5,process_heating,11804229.28
3,34,retail_wholesale,14,erneuerbare Energien,2021,kWh,3,space heating,6,space_heating,231776249.6
3,34,retail_wholesale,14,erneuerbare Energien,2021,kWh,1,appliance,7,process_cooling,0
3,34,retail_wholesale,14,erneuerbare Energien,2021,kWh,2,space cooling,8,space_cooling,0
3,34,retail_wholesale,13,Fernwärme,2021,kWh,1,appliance,1,lighting,0
3,34,retail_wholesale,13,Fernwärme,2021,kWh,1,appliance,2,ICT,0
3,34,retail_wholesale,13,Fernwärme,2021,kWh,1,appliance,3,mechanical_energy,0
3,34,retail_wholesale,13,Fernwärme,2021,kWh,4,domestic hot water,4,hot_water,68793680.47
3,34,retail_wholesale,13,Fernwärme,2021,kWh,1,appliance,5,process_heating,0
3,34,retail_wholesale,13,Fernwärme,2021,kWh,3,space heating,6,space_heating,1442248734
3,34,retail_wholesale,13,Fernwärme,2021,kWh,1,appliance,7,process_cooling,0
3,34,retail_wholesale,13,Fernwärme,2021,kWh,2,space cooling,8,space_cooling,0
3,34,retail_wholesale,1,Strom,2021,kWh,1,appliance,1,lighting,7113847137
3,34,retail_wholesale,1,Strom,2021,kWh,1,appliance,2,ICT,6202557274
3,34,retail_wholesale,1,Strom,2021,kWh,1,appliance,3,mechanical_energy,1520460136
3,34,retail_wholesale,1,Strom,2021,kWh,4,domestic hot water,4,hot_water,208586989.2
3,34,retail_wholesale,1,Strom,2021,kWh,1,appliance,5,process_heating,56923955.98
3,34,retail_wholesale,1,Strom,2021,kWh,3,space heating,6,space_heating,1853172969
3,34,retail_wholesale,1,Strom,2021,kWh,1,appliance,7,process_cooling,1423820855
3,34,retail_wholesale,1,Strom,2021,kWh,2,space cooling,8,space_cooling,531197106.6
3,35,transporting_storage,3,Kohle,2021,kWh,1,appliance,1,lighting,0
3,35,transporting_storage,3,Kohle,2021,kWh,1,appliance,2,ICT,0
3,35,transporting_storage,3,Kohle,2021,kWh,1,appliance,3,mechanical_energy,0
3,35,transporting_storage,3,Kohle,2021,kWh,4,domestic hot water,4,hot_water,0
3,35,transporting_storage,3,Kohle,2021,kWh,1,appliance,5,process_heating,0
3,35,transporting_storage,3,Kohle,2021,kWh,3,space heating,6,space_heating,0
3,35,transporting_storage,3,Kohle,2021,kWh,1,appliance,7,process_cooling,0
3,35,transporting_storage,3,Kohle,2021,kWh,2,space cooling,8,space_cooling,0
3,35,transporting_storage,2,Kraftstoff,2021,kWh,1,appliance,1,lighting,0
3,35,transporting_storage,2,Kraftstoff,2021,kWh,1,appliance,2,ICT,0
3,35,transporting_storage,2,Kraftstoff,2021,kWh,1,appliance,3,mechanical_energy,1553759192
3,35,transporting_storage,2,Kraftstoff,2021,kWh,4,domestic hot water,4,hot_water,0
3,35,transporting_storage,2,Kraftstoff,2021,kWh,1,appliance,5,process_heating,0
3,35,transporting_storage,2,Kraftstoff,2021,kWh,3,space heating,6,space_heating,0
3,35,transporting_storage,2,Kraftstoff,2021,kWh,1,appliance,7,process_cooling,0
3,35,transporting_storage,2,Kraftstoff,2021,kWh,2,space cooling,8,space_cooling,0
3,35,transporting_storage,8,Heizöl,2021,kWh,1,appliance,1,lighting,0
3,35,transporting_storage,8,Heizöl,2021,kWh,1,appliance,2,ICT,0
3,35,transporting_storage,8,Heizöl,2021,kWh,1,appliance,3,mechanical_energy,0
3,35,transporting_storage,8,Heizöl,2021,kWh,4,domestic hot water,4,hot_water,683115.3453
3,35,transporting_storage,8,Heizöl,2021,kWh,1,appliance,5,process_heating,0
3,35,transporting_storage,8,Heizöl,2021,kWh,3,space heating,6,space_heating,932483718.7
3,35,transporting_storage,8,Heizöl,2021,kWh,1,appliance,7,process_cooling,0
3,35,transporting_storage,8,Heizöl,2021,kWh,2,space cooling,8,space_cooling,0
3,35,transporting_storage,9,Flüssiggas,2021,kWh,1,appliance,1,lighting,0
3,35,transporting_storage,9,Flüssiggas,2021,kWh,1,appliance,2,ICT,0
3,35,transporting_storage,9,Flüssiggas,2021,kWh,1,appliance,3,mechanical_energy,0
3,35,transporting_storage,9,Flüssiggas,2021,kWh,4,domestic hot water,4,hot_water,611.0457592
3,35,transporting_storage,9,Flüssiggas,2021,kWh,1,appliance,5,process_heating,0
3,35,transporting_storage,9,Flüssiggas,2021,kWh,3,space heating,6,space_heating,41872.2526
3,35,transporting_storage,9,Flüssiggas,2021,kWh,1,appliance,7,process_cooling,0
3,35,transporting_storage,9,Flüssiggas,2021,kWh,2,space cooling,8,space_cooling,0
3,35,transporting_storage,6,Erdgas,2021,kWh,1,appliance,1,lighting,0
3,35,transporting_storage,6,Erdgas,2021,kWh,1,appliance,2,ICT,0
3,35,transporting_storage,6,Erdgas,2021,kWh,1,appliance,3,mechanical_energy,0
3,35,transporting_storage,6,Erdgas,2021,kWh,4,domestic hot water,4,hot_water,286537705.5
3,35,transporting_storage,6,Erdgas,2021,kWh,1,appliance,5,process_heating,6277094.168
3,35,transporting_storage,6,Erdgas,2021,kWh,3,space heating,6,space_heating,1370791091
3,35,transporting_storage,6,Erdgas,2021,kWh,1,appliance,7,process_cooling,0
3,35,transporting_storage,6,Erdgas,2021,kWh,2,space cooling,8,space_cooling,0
3,35,transporting_storage,12,Biomasse,2021,kWh,1,appliance,1,lighting,0
3,35,transporting_storage,12,Biomasse,2021,kWh,1,appliance,2,ICT,0
3,35,transporting_storage,12,Biomasse,2021,kWh,1,appliance,3,mechanical_energy,18105686.4
3,35,transporting_storage,12,Biomasse,2021,kWh,4,domestic hot water,4,hot_water,864729.7592
3,35,transporting_storage,12,Biomasse,2021,kWh,1,appliance,5,process_heating,0
3,35,transporting_storage,12,Biomasse,2021,kWh,3,space heating,6,space_heating,43120871.27
3,35,transporting_storage,12,Biomasse,2021,kWh,1,appliance,7,process_cooling,0
3,35,transporting_storage,12,Biomasse,2021,kWh,2,space cooling,8,space_cooling,0
3,35,transporting_storage,14,erneuerbare Energien,2021,kWh,1,appliance,1,lighting,0
3,35,transporting_storage,14,erneuerbare Energien,2021,kWh,1,appliance,2,ICT,0
3,35,transporting_storage,14,erneuerbare Energien,2021,kWh,1,appliance,3,mechanical_energy,0
3,35,transporting_storage,14,erneuerbare Energien,2021,kWh,4,domestic hot water,4,hot_water,16186647.79
3,35,transporting_storage,14,erneuerbare Energien,2021,kWh,1,appliance,5,process_heating,0
3,35,transporting_storage,14,erneuerbare Energien,2021,kWh,3,space heating,6,space_heating,2733774.339
3,35,transporting_storage,14,erneuerbare Energien,2021,kWh,1,appliance,7,process_cooling,0
3,35,transporting_storage,14,erneuerbare Energien,2021,kWh,2,space cooling,8,space_cooling,0
3,35,transporting_storage,13,Fernwärme,2021,kWh,1,appliance,1,lighting,0
3,35,transporting_storage,13,Fernwärme,2021,kWh,1,appliance,2,ICT,0
3,35,transporting_storage,13,Fernwärme,2021,kWh,1,appliance,3,mechanical_energy,0
3,35,transporting_storage,13,Fernwärme,2021,kWh,4,domestic hot water,4,hot_water,58885308.79
3,35,transporting_storage,13,Fernwärme,2021,kWh,1,appliance,5,process_heating,24560.27839
3,35,transporting_storage,13,Fernwärme,2021,kWh,3,space heating,6,space_heating,562553032.6
3,35,transporting_storage,13,Fernwärme,2021,kWh,1,appliance,7,process_cooling,0
3,35,transporting_storage,13,Fernwärme,2021,kWh,2,space cooling,8,space_cooling,0
3,35,transporting_storage,1,Strom,2021,kWh,1,appliance,1,lighting,1198327324
3,35,transporting_storage,1,Strom,2021,kWh,1,appliance,2,ICT,1409076494
3,35,transporting_storage,1,Strom,2021,kWh,1,appliance,3,mechanical_energy,258274376.2
3,35,transporting_storage,1,Strom,2021,kWh,4,domestic hot water,4,hot_water,8495704.941
3,35,transporting_storage,1,Strom,2021,kWh,1,appliance,5,process_heating,356094145.7
3,35,transporting_storage,1,Strom,2021,kWh,3,space heating,6,space_heating,226421235.3
3,35,transporting_storage,1,Strom,2021,kWh,1,appliance,7,process_cooling,56332058.03
3,35,transporting_storage,1,Strom,2021,kWh,2,space cooling,8,space_cooling,68932051.57
3,36,hotel_restaurant,3,Kohle,2021,kWh,1,appliance,1,lighting,0
3,36,hotel_restaurant,3,Kohle,2021,kWh,1,appliance,2,ICT,0
3,36,hotel_restaurant,3,Kohle,2021,kWh,1,appliance,3,mechanical_energy,0
3,36,hotel_restaurant,3,Kohle,2021,kWh,4,domestic hot water,4,hot_water,0
3,36,hotel_restaurant,3,Kohle,2021,kWh,1,appliance,5,process_heating,0
3,36,hotel_restaurant,3,Kohle,2021,kWh,3,space heating,6,space_heating,0
3,36,hotel_restaurant,3,Kohle,2021,kWh,1,appliance,7,process_cooling,0
3,36,hotel_restaurant,3,Kohle,2021,kWh,2,space cooling,8,space_cooling,0
3,36,hotel_restaurant,2,Kraftstoff,2021,kWh,1,appliance,1,lighting,0
3,36,hotel_restaurant,2,Kraftstoff,2021,kWh,1,appliance,2,ICT,0
3,36,hotel_restaurant,2,Kraftstoff,2021,kWh,1,appliance,3,mechanical_energy,0
3,36,hotel_restaurant,2,Kraftstoff,2021,kWh,4,domestic hot water,4,hot_water,0
3,36,hotel_restaurant,2,Kraftstoff,2021,kWh,1,appliance,5,process_heating,0
3,36,hotel_restaurant,2,Kraftstoff,2021,kWh,3,space heating,6,space_heating,0
3,36,hotel_restaurant,2,Kraftstoff,2021,kWh,1,appliance,7,process_cooling,0
3,36,hotel_restaurant,2,Kraftstoff,2021,kWh,2,space cooling,8,space_cooling,0
3,36,hotel_restaurant,8,Heizöl,2021,kWh,1,appliance,1,lighting,0
3,36,hotel_restaurant,8,Heizöl,2021,kWh,1,appliance,2,ICT,0
3,36,hotel_restaurant,8,Heizöl,2021,kWh,1,appliance,3,mechanical_energy,0
3,36,hotel_restaurant,8,Heizöl,2021,kWh,4,domestic hot water,4,hot_water,42587999.02
3,36,hotel_restaurant,8,Heizöl,2021,kWh,1,appliance,5,process_heating,44704402.84
3,36,hotel_restaurant,8,Heizöl,2021,kWh,3,space heating,6,space_heating,2921629304
3,36,hotel_restaurant,8,Heizöl,2021,kWh,1,appliance,7,process_cooling,0
3,36,hotel_restaurant,8,Heizöl,2021,kWh,2,space cooling,8,space_cooling,0
3,36,hotel_restaurant,9,Flüssiggas,2021,kWh,1,appliance,1,lighting,0
3,36,hotel_restaurant,9,Flüssiggas,2021,kWh,1,appliance,2,ICT,0
3,36,hotel_restaurant,9,Flüssiggas,2021,kWh,1,appliance,3,mechanical_energy,0
3,36,hotel_restaurant,9,Flüssiggas,2021,kWh,4,domestic hot water,4,hot_water,0
3,36,hotel_restaurant,9,Flüssiggas,2021,kWh,1,appliance,5,process_heating,0
3,36,hotel_restaurant,9,Flüssiggas,2021,kWh,3,space heating,6,space_heating,0
3,36,hotel_restaurant,9,Flüssiggas,2021,kWh,1,appliance,7,process_cooling,0
3,36,hotel_restaurant,9,Flüssiggas,2021,kWh,2,space cooling,8,space_cooling,0
3,36,hotel_restaurant,6,Erdgas,2021,kWh,1,appliance,1,lighting,0
3,36,hotel_restaurant,6,Erdgas,2021,kWh,1,appliance,2,ICT,0
3,36,hotel_restaurant,6,Erdgas,2021,kWh,1,appliance,3,mechanical_energy,0
3,36,hotel_restaurant,6,Erdgas,2021,kWh,4,domestic hot water,4,hot_water,1578684297
3,36,hotel_restaurant,6,Erdgas,2021,kWh,1,appliance,5,process_heating,1909998500
3,36,hotel_restaurant,6,Erdgas,2021,kWh,3,space heating,6,space_heating,10768942257
3,36,hotel_restaurant,6,Erdgas,2021,kWh,1,appliance,7,process_cooling,0
3,36,hotel_restaurant,6,Erdgas,2021,kWh,2,space cooling,8,space_cooling,0
3,36,hotel_restaurant,12,Biomasse,2021,kWh,1,appliance,1,lighting,0
3,36,hotel_restaurant,12,Biomasse,2021,kWh,1,appliance,2,ICT,0
3,36,hotel_restaurant,12,Biomasse,2021,kWh,1,appliance,3,mechanical_energy,0
3,36,hotel_restaurant,12,Biomasse,2021,kWh,4,domestic hot water,4,hot_water,126146856.2
3,36,hotel_restaurant,12,Biomasse,2021,kWh,1,appliance,5,process_heating,0
3,36,hotel_restaurant,12,Biomasse,2021,kWh,3,space heating,6,space_heating,2046158139
3,36,hotel_restaurant,12,Biomasse,2021,kWh,1,appliance,7,process_cooling,0
3,36,hotel_restaurant,12,Biomasse,2021,kWh,2,space cooling,8,space_cooling,0
3,36,hotel_restaurant,14,erneuerbare Energien,2021,kWh,1,appliance,1,lighting,0
3,36,hotel_restaurant,14,erneuerbare Energien,2021,kWh,1,appliance,2,ICT,0
3,36,hotel_restaurant,14,erneuerbare Energien,2021,kWh,1,appliance,3,mechanical_energy,0
3,36,hotel_restaurant,14,erneuerbare Energien,2021,kWh,4,domestic hot water,4,hot_water,89438096.87
3,36,hotel_restaurant,14,erneuerbare Energien,2021,kWh,1,appliance,5,process_heating,14377991.56
3,36,hotel_restaurant,14,erneuerbare Energien,2021,kWh,3,space heating,6,space_heating,157161352
3,36,hotel_restaurant,14,erneuerbare Energien,2021,kWh,1,appliance,7,process_cooling,0
3,36,hotel_restaurant,14,erneuerbare Energien,2021,kWh,2,space cooling,8,space_cooling,0
3,36,hotel_restaurant,13,Fernwärme,2021,kWh,1,appliance,1,lighting,0
3,36,hotel_restaurant,13,Fernwärme,2021,kWh,1,appliance,2,ICT,0
3,36,hotel_restaurant,13,Fernwärme,2021,kWh,1,appliance,3,mechanical_energy,0
3,36,hotel_restaurant,13,Fernwärme,2021,kWh,4,domestic hot water,4,hot_water,143801054
3,36,hotel_restaurant,13,Fernwärme,2021,kWh,1,appliance,5,process_heating,14586574.96
3,36,hotel_restaurant,13,Fernwärme,2021,kWh,3,space heating,6,space_heating,3761676612
3,36,hotel_restaurant,13,Fernwärme,2021,kWh,1,appliance,7,process_cooling,0
3,36,hotel_restaurant,13,Fernwärme,2021,kWh,2,space cooling,8,space_cooling,0
3,36,hotel_restaurant,1,Strom,2021,kWh,1,appliance,1,lighting,3666827995
3,36,hotel_restaurant,1,Strom,2021,kWh,1,appliance,2,ICT,695449259.8
3,36,hotel_restaurant,1,Strom,2021,kWh,1,appliance,3,mechanical_energy,2099866722
3,36,hotel_restaurant,1,Strom,2021,kWh,4,domestic hot water,4,hot_water,331629740
3,36,hotel_restaurant,1,Strom,2021,kWh,1,appliance,5,process_heating,3348946255
3,36,hotel_restaurant,1,Strom,2021,kWh,3,space heating,6,space_heating,1154536532
3,36,hotel_restaurant,1,Strom,2021,kWh,1,appliance,7,process_cooling,284876892.9
3,36,hotel_restaurant,1,Strom,2021,kWh,2,space cooling,8,space_cooling,943276794.3
3,37,information,3,Kohle,2021,kWh,1,appliance,1,lighting,0
3,37,information,3,Kohle,2021,kWh,1,appliance,2,ICT,0
3,37,information,3,Kohle,2021,kWh,1,appliance,3,mechanical_energy,0
3,37,information,3,Kohle,2021,kWh,4,domestic hot water,4,hot_water,0
3,37,information,3,Kohle,2021,kWh,1,appliance,5,process_heating,0
3,37,information,3,Kohle,2021,kWh,3,space heating,6,space_heating,0
3,37,information,3,Kohle,2021,kWh,1,appliance,7,process_cooling,0
3,37,information,3,Kohle,2021,kWh,2,space cooling,8,space_cooling,0
3,37,information,2,Kraftstoff,2021,kWh,1,appliance,1,lighting,0
3,37,information,2,Kraftstoff,2021,kWh,1,appliance,2,ICT,0
3,37,information,2,Kraftstoff,2021,kWh,1,appliance,3,mechanical_energy,0
3,37,information,2,Kraftstoff,2021,kWh,4,domestic hot water,4,hot_water,0
3,37,information,2,Kraftstoff,2021,kWh,1,appliance,5,process_heating,0
3,37,information,2,Kraftstoff,2021,kWh,3,space heating,6,space_heating,0
3,37,information,2,Kraftstoff,2021,kWh,1,appliance,7,process_cooling,0
3,37,information,2,Kraftstoff,2021,kWh,2,space cooling,8,space_cooling,0
3,37,information,8,Heizöl,2021,kWh,1,appliance,1,lighting,0
3,37,information,8,Heizöl,2021,kWh,1,appliance,2,ICT,0
3,37,information,8,Heizöl,2021,kWh,1,appliance,3,mechanical_energy,0
3,37,information,8,Heizöl,2021,kWh,4,domestic hot water,4,hot_water,0
3,37,information,8,Heizöl,2021,kWh,1,appliance,5,process_heating,0
3,37,information,8,Heizöl,2021,kWh,3,space heating,6,space_heating,176501011
3,37,information,8,Heizöl,2021,kWh,1,appliance,7,process_cooling,0
3,37,information,8,Heizöl,2021,kWh,2,space cooling,8,space_cooling,0
3,37,information,9,Flüssiggas,2021,kWh,1,appliance,1,lighting,0
3,37,information,9,Flüssiggas,2021,kWh,1,appliance,2,ICT,0
3,37,information,9,Flüssiggas,2021,kWh,1,appliance,3,mechanical_energy,0
3,37,information,9,Flüssiggas,2021,kWh,4,domestic hot water,4,hot_water,0
3,37,information,9,Flüssiggas,2021,kWh,1,appliance,5,process_heating,0
3,37,information,9,Flüssiggas,2021,kWh,3,space heating,6,space_heating,0
3,37,information,9,Flüssiggas,2021,kWh,1,appliance,7,process_cooling,0
3,37,information,9,Flüssiggas,2021,kWh,2,space cooling,8,space_cooling,0
3,37,information,6,Erdgas,2021,kWh,1,appliance,1,lighting,0
3,37,information,6,Erdgas,2021,kWh,1,appliance,2,ICT,0
3,37,information,6,Erdgas,2021,kWh,1,appliance,3,mechanical_energy,0
3,37,information,6,Erdgas,2021,kWh,4,domestic hot water,4,hot_water,171745604.6
3,37,information,6,Erdgas,2021,kWh,1,appliance,5,process_heating,5525013.134
3,37,information,6,Erdgas,2021,kWh,3,space heating,6,space_heating,1985242598
3,37,information,6,Erdgas,2021,kWh,1,appliance,7,process_cooling,0
3,37,information,6,Erdgas,2021,kWh,2,space cooling,8,space_cooling,0
3,37,information,12,Biomasse,2021,kWh,1,appliance,1,lighting,0
3,37,information,12,Biomasse,2021,kWh,1,appliance,2,ICT,0
3,37,information,12,Biomasse,2021,kWh,1,appliance,3,mechanical_energy,0
3,37,information,12,Biomasse,2021,kWh,4,domestic hot water,4,hot_water,0
3,37,information,12,Biomasse,2021,kWh,1,appliance,5,process_heating,0
3,37,information,12,Biomasse,2021,kWh,3,space heating,6,space_heating,24985154.4
3,37,information,12,Biomasse,2021,kWh,1,appliance,7,process_cooling,0
3,37,information,12,Biomasse,2021,kWh,2,space cooling,8,space_cooling,0
3,37,information,14,erneuerbare Energien,2021,kWh,1,appliance,1,lighting,0
